street_number,route,locality-political,postal_code,latitude_longitude
5976,McCracken Road,Patterson,95363.0,"37.56,-121.27"
11894,California 130,Patterson,95363.0,"37.44,-121.31"
,California Aqueduct Trail,Patterson,95363.0,"37.5,-121.21"
1219,Fruit Avenue,Patterson,95363.0,"37.52,-121.14"
2461,Pomegranate Avenue,Patterson,95363.0,"37.45,-121.06"
21139,Alfalfa Road,Crows Landing,95313.0,"37.42,-121.06"
476,West Marshall Road,Patterson,95363.0,"37.43,-121.11"
,Access,Newman,95360.0,"37.33,-121.29"
3406,West Stuhr Road,Newman,95360.0,"37.33,-121.09"
2301,Freitas Road,Newman,95360.0,"37.37,-121.01"
1036,East Stuhr Road,Newman,95360.0,"37.33,-121.01"
125,Jensen Road,Newman,95360.0,"37.33,-121.03"
743,R Street,Newman,95360.0,"37.32,-121.03"
29059,Harvey Road,Newman,95360.0,"37.3,-121.04"
3991,North Olive Avenue,Turlock,95382.0,"37.53,-120.84"
997,Kirksey Drive,Turlock,95382.0,"37.53,-120.86"
,,Turlock,95382.0,"37.53,-120.88"
6219,Geer Road,Turlock,95382.0,"37.55,-120.85"
99,Golden State Highway,Turlock,95382.0,"37.54,-120.89"
3065,North Tegner Road,Turlock,95380.0,"37.52,-120.89"
1931,East Taylor Road,Ceres,95307.0,"37.54,-120.96"
8813,Central Avenue,Ceres,95307.0,"37.51,-120.96"
1319,South Central Avenue,Turlock,95380.0,"37.48,-120.96"
6125,South Central Avenue,Turlock,95380.0,"37.43,-120.97"
5937,Sperry Road,Denair,95316.0,"37.55,-120.8"
4108,Tanner Court,Denair,95316.0,"37.53,-120.79"
4140,North Santa Fe Avenue,Denair,95316.0,"37.53,-120.8"
3333,East Zeering Road,Denair,95316.0,"37.53,-120.81"
5106,North Quincy Road,Denair,95316.0,"37.54,-120.82"
2916,Sandling Avenue,Denair,95316.0,"37.52,-120.8"
14915,East Keyes Road,Denair,95316.0,"37.54,-120.72"
501,South Story Road,Turlock,95380.0,"37.49,-120.79"
,Golden State Highway,Turlock,95380.0,"37.47,-120.84"
3613,West Linwood Avenue,Turlock,95380.0,"37.48,-120.89"
3519,West Bradbury Road,Turlock,95380.0,"37.45,-120.89"
2900,Countryside Drive,Turlock,95380.0,"37.52,-120.88"
700,North Tully Road,Turlock,95380.0,"37.5,-120.87"
784,The Burl,Turlock,95380.0,"37.5,-120.86"
316,Locust Street,Turlock,95380.0,"37.49,-120.85"
992,High Street,Turlock,95380.0,"37.49,-120.86"
945,Hartley Lane,Turlock,95380.0,"37.48,-120.84"
935,Cole Avenue,Turlock,95382.0,"37.52,-120.86"
1919,Geer Road,Turlock,95382.0,"37.51,-120.85"
830,East Canal Drive,Turlock,95380.0,"37.5,-120.84"
,,Turlock,95380.0,"37.5,-120.85"
600,South Golden State Boulevard,Turlock,95380.0,"37.49,-120.84"
2478,East Avenue,Turlock,95380.0,"37.49,-120.82"
2525,Raleigh Court,Turlock,95382.0,"37.51,-120.82"
1909,Redhawk Circle,Turlock,95382.0,"37.51,-120.83"
2530,East Canal Drive,Turlock,95380.0,"37.5,-120.82"
1600,East Canal Drive,Turlock,95380.0,"37.5,-120.83"
,,Turlock,95382.0,"37.51,-120.84"
1660,Heathernoel Way,Turlock,95382.0,"37.52,-120.83"
760,Hedstrom Road,Turlock,95382.0,"37.52,-120.84"
2229,Live Oak Boulevard,Yuba City,95991.0,"39.16,-121.62"
1801,Gray Avenue,Yuba City,95991.0,"39.16,-121.63"
1431,Gray Avenue,Yuba City,95991.0,"39.15,-121.63"
483,Alemar Way,Yuba City,95991.0,"39.15,-121.62"
,,Yuba City,95991.0,"39.14,-121.63"
853,Chestnut Street,Yuba City,95991.0,"39.14,-121.62"
702,Sutter Street,Yuba City,95991.0,"39.14,-121.61"
437,Page Avenue,Yuba City,95991.0,"39.13,-121.62"
,,Yuba City,95991.0,"39.13,-121.63"
422,Franklin Avenue,Yuba City,95991.0,"39.13,-121.61"
1107,Hillcrest Avenue,Yuba City,95991.0,"39.12,-121.63"
709,Mayfair Avenue,Yuba City,95991.0,"39.12,-121.62"
98-68,Second Street,Yuba City,95991.0,"39.12,-121.6"
621,Scirocco Drive,Yuba City,95991.0,"39.11,-121.62"
1876,Ari Court,Yuba City,95991.0,"39.1,-121.63"
2490,Shelby Court,Yuba City,95991.0,"39.09,-121.62"
491,Lyndsey Lane,Yuba City,95993.0,"39.13,-121.68"
1867,Hardial Drive,Yuba City,95993.0,"39.13,-121.65"
3350,Lincoln Road,Yuba City,95993.0,"39.11,-121.68"
527,Littlejohn Road,Yuba City,95993.0,"39.12,-121.64"
1181,Robert Drive,Yuba City,95993.0,"39.11,-121.64"
2595,Holcomb Avenue,Yuba City,95993.0,"39.09,-121.66"
3168,Nuestro Road,Yuba City,95993.0,"39.18,-121.67"
3509,Yorktown Drive,Yuba City,95993.0,"39.15,-121.68"
955,North George Washington Boulevard,Yuba City,95993.0,"39.14,-121.67"
3598,Live Oak Boulevard,Yuba City,95991.0,"39.18,-121.63"
1596,Adams Road,Yuba City,95993.0,"39.15,-121.66"
1856,Rolling Rock Court,Yuba City,95993.0,"39.16,-121.65"
1400,Mirada Circle,Yuba City,95993.0,"39.15,-121.64"
8501,Schroeder Road,Live Oak,95953.0,"39.25,-121.71"
10698,Luther Road,Live Oak,95953.0,"39.29,-121.68"
1420,Cooley Road,Live Oak,95953.0,"39.28,-121.64"
6205,California 99,Live Oak,95953.0,"39.22,-121.64"
,Unnamed Road,Live Oak,95953.0,"39.26,-121.67"
,Unnamed Road,Sutter,95982.0,"39.23,-121.83"
,Unnamed Road,Sutter,95982.0,"39.15,-121.74"
1859,Garmire Road,Meridian,95957.0,"39.1,-121.83"
15898,Central Street,Meridian,95957.0,"39.14,-121.91"
,Browning Road,Meridian,95957.0,"38.94,-121.76"
,Armour Road,Knights Landing,95645.0,"38.85,-121.67"
4545,Santa Cruz Avenue,Robbins,95676.0,"38.87,-121.69"
10998,Gledhill Road,Yuba City,95991.0,"38.96,-121.62"
4560,Oswald Road,Yuba City,95993.0,"39.07,-121.7"
,Unnamed Road,Rio Oso,95674.0,"38.95,-121.47"
2999,Pacific Avenue,Nicolaus,95659.0,"38.9,-121.52"
,Levee Road,Nicolaus,95659.0,"38.81,-121.58"
6073,Natomas Road,Pleasant Grove,95668.0,"38.79,-121.51"
8750,Golden State Highway,Los Molinos,96055.0,"40.05,-122.1"
,Lane Avenue,Los Molinos,96055.0,"40.09,-122.08"
11890,Craig Avenue,Red Bluff,96080.0,"40.14,-122.12"
14042,Andreini Road,Red Bluff,96080.0,"40.2,-122.17"
18903,Explorer Road,Paynes Creek,96075.0,"40.34,-121.8"
,Lassen Trail,,,"40.12,-121.78"
18250,Lefevre Lane,Cottonwood,96022.0,"40.32,-122.42"
18720,Fair Oaks Drive,Cottonwood,96022.0,"40.32,-122.34"
18299,Nunes Road,Red Bluff,96080.0,"40.32,-122.23"
17915,Red Bank Road,Red Bluff,96080.0,"40.09,-122.38"
,Kelly Road,Red Bluff,96080.0,"39.9,-122.57"
,Pettyjohn Road,Red Bluff,96080.0,"40.17,-122.72"
22473,Renelli Road,Red Bluff,96080.0,"40.26,-122.2"
,Pine Creek Road,Red Bluff,96080.0,"40.2,-122.38"
15699,Pioneer Court,Red Bluff,96080.0,"40.25,-122.35"
20925,Woodlawn Street,Red Bluff,96080.0,"40.19,-122.26"
340,Walton Avenue,Red Bluff,96080.0,"40.19,-122.24"
13940,Noble Oaks Drive,Red Bluff,96080.0,"40.2,-122.23"
1107,Jefferson Street,Red Bluff,96080.0,"40.18,-122.24"
225,Jackson Street,Red Bluff,96080.0,"40.17,-122.24"
1476,Robinson Drive,Red Bluff,96080.0,"40.17,-122.25"
111,Sale Lane,Red Bluff,96080.0,"40.18,-122.22"
60,Nirvana Court,Red Bluff,96080.0,"40.2,-122.21"
13981,Saint Marys Avenue,Red Bluff,96080.0,"40.2,-122.19"
130,Orchard Avenue,Red Bluff,96080.0,"40.18,-122.21"
930,Otis Court,Red Bluff,96080.0,"40.16,-122.24"
195,South Main Street,Red Bluff,96080.0,"40.17,-122.23"
541,Spyglass Drive,Red Bluff,96080.0,"40.15,-122.23"
,Airport Boulevard,Red Bluff,96080.0,"40.15,-122.25"
11021,Tyler Road,Red Bluff,96080.0,"40.11,-122.17"
22755,Chard Avenue,,96035.0,"40.07,-122.19"
7700,McClure Avenue,,96035.0,"40.02,-122.18"
,Unnamed Road,,96035.0,"40.07,-122.14"
7501,Hall Road,Corning,96021.0,"40.01,-122.13"
8022,State Highway 99e,Los Molinos,96055.0,"40.03,-122.1"
7599,Tehama Vina Road,Los Molinos,96055.0,"40.02,-122.06"
,Leininger Road,Chico,95973.0,"39.94,-122.0"
24659,Post Avenue,Orland,95963.0,"39.82,-122.11"
24556,New Jersey Avenue,Corning,96021.0,"39.91,-122.12"
106,Mobile Drive,Corning,96021.0,"39.92,-122.17"
4944,North Marguerite Avenue,Corning,96021.0,"39.94,-122.17"
5945,Walnut Road,Corning,96021.0,"39.97,-122.14"
5193,Luning Avenue,Corning,96021.0,"39.95,-122.23"
680,Edith Avenue,Corning,96021.0,"39.93,-122.2"
,Unnamed Road,Corning,96021.0,"39.86,-122.23"
1624,Houghton Avenue,Corning,96021.0,"39.92,-122.19"
563,4th Street,Corning,96021.0,"39.93,-122.18"
3929,Houghton Avenue,Corning,96021.0,"39.91,-122.19"
,Eagle Creek Road,Trinity Center,96091.0,"41.15,-122.68"
,Long Canyon Trail,Trinity Center,96091.0,"40.93,-122.81"
,Bally Road,Weaverville,96093.0,"40.77,-122.96"
2231,East Weaver Creek Road,Weaverville,96093.0,"40.78,-122.93"
,Little Browns Creek Road,Lewiston,96052.0,"40.76,-122.89"
9271,Trinity Dam Boulevard,Lewiston,96052.0,"40.75,-122.79"
,Reading Creek Road,Douglas City,96024.0,"40.56,-122.86"
259,Hillside Road,Douglas City,96024.0,"40.67,-122.95"
650,Bonnie Lane,Weaverville,96093.0,"40.71,-122.95"
,Miller Ranch Road,Burnt Ranch,95527.0,"40.99,-123.35"
188,Suzy Q Road,Burnt Ranch,95527.0,"40.88,-123.53"
610,Kaut Road,Burnt Ranch,95527.0,"40.79,-123.48"
360,Prairie Creek Road,Big Bar,96010.0,"40.77,-123.28"
7491,East Fork Road,Junction City,96048.0,"40.85,-123.13"
,Saint John Road,Hyampom,96046.0,"40.61,-123.41"
2290,Barker Creek Road,Hayfork,96041.0,"40.6,-123.11"
411,Carter Gulch Road,Hayfork,96041.0,"40.58,-123.18"
261,Green Gate Road,Hayfork,96041.0,"40.54,-123.22"
,Forest Route 31N51,Hayfork,96041.0,"40.54,-123.12"
,Forest Route 31N48,Hayfork,96041.0,"40.51,-123.21"
,1N12,Hayfork,96041.0,"40.43,-123.32"
,30 N 22,Platina,96076.0,"40.4,-123.08"
,Bramlet Road,Hayfork,96041.0,"40.31,-123.17"
,Unnamed Road,Mad River,95552.0,"40.16,-123.22"
,Route 1511,Mad River,95552.0,"40.34,-123.48"
,Ruth Zenia Road,Zenia,95595.0,"40.22,-123.43"
467,Kekawaka Creek Road,Zenia,95595.0,"40.07,-123.41"
58020,Pine Street,Badger,93603.0,"36.66,-118.96"
,Unnamed Road,Woodlake,93286.0,"36.54,-119.12"
,Unnamed Road,Three Rivers,93271.0,"36.49,-118.96"
,,Three Rivers,93271.0,"36.57,-118.65"
,Sequoia Oaks Drive,Three Rivers,93271.0,"36.41,-118.86"
,Unnamed Road,Exeter,93221.0,"36.32,-118.94"
45159,Road 140,Orange Cove,93646.0,"36.61,-119.26"
42461,Road 144,Orosi,93647.0,"36.56,-119.25"
13112,Avenue 412,Orosi,93647.0,"36.54,-119.28"
41334,Road 127,Orosi,93647.0,"36.54,-119.29"
12678,Avenue 419,Orosi,93647.0,"36.55,-119.29"
43015,Road 124,Orosi,93647.0,"36.57,-119.3"
37953,Road 60,Dinuba,93618.0,"36.48,-119.44"
,Road 96,Dinuba,93618.0,"36.47,-119.37"
37999,Road 57,Dinuba,93618.0,"36.48,-119.45"
,Golden State Highway,Kingsburg,93631.0,"36.44,-119.48"
10002,Avenue 400,Dinuba,93618.0,"36.52,-119.35"
4206,Avenue 392,Dinuba,93618.0,"36.5,-119.48"
41860,Road 64,Dinuba,93618.0,"36.55,-119.43"
4242,Avenue 410,Dinuba,93618.0,"36.54,-119.48"
534,West Bloomingdale Avenue,Dinuba,93618.0,"36.55,-119.4"
580,Eaton Avenue,Dinuba,93618.0,"36.55,-119.39"
1250,East Nebraska Avenue,Dinuba,93618.0,"36.56,-119.38"
,East North Way,Dinuba,93618.0,"36.55,-119.38"
738,2nd Avenue,Dinuba,93618.0,"36.54,-119.38"
1464,East Kamm Avenue,Dinuba,93618.0,"36.53,-119.38"
145,South L Street,Dinuba,93618.0,"36.54,-119.39"
531,West Kamm Avenue,Dinuba,93618.0,"36.53,-119.4"
13102,Rosalie Avenue,Cutler,93615.0,"36.52,-119.28"
12833,Hazel Avenue,Cutler,93615.0,"36.53,-119.29"
12676,Avenue 402,Cutler,93615.0,"36.52,-119.29"
13979,Avenue 392,Cutler,93615.0,"36.5,-119.26"
35275,Olivera Drive,Woodlake,93286.0,"36.43,-119.1"
444,North Palm Street,Woodlake,93286.0,"36.42,-119.1"
686,Laurel Lane,Woodlake,93286.0,"36.42,-119.09"
826,South Valencia Boulevard,Woodlake,93286.0,"36.4,-119.1"
36198,Road 156,Visalia,93292.0,"36.45,-119.23"
17591,Avenue 336,Visalia,93292.0,"36.4,-119.18"
13680,Avenue 328,Visalia,93292.0,"36.39,-119.27"
15400,Avenue 330,Ivanhoe,93235.0,"36.39,-119.23"
33174,Road 161,Ivanhoe,93235.0,"36.39,-119.21"
32487,Road 164,Visalia,93292.0,"36.38,-119.21"
10016,Avenue 352,Visalia,93291.0,"36.42,-119.35"
11853,Sequoia Home,Visalia,93291.0,"36.39,-119.31"
5513,Avenue 308,Visalia,93291.0,"36.35,-119.45"
30885,Eagle Street,Goshen,93227.0,"36.35,-119.41"
30839,Effie Drive,Goshen,93227.0,"36.35,-119.42"
214,East Ferguson Street,Visalia,93291.0,"36.35,-119.29"
240,Northeast 3rd Avenue,Visalia,93291.0,"36.34,-119.29"
2222,North Jacob Court,Visalia,93291.0,"36.35,-119.3"
1101,North Stevenson Street,Visalia,93291.0,"36.34,-119.3"
,,Visalia,93291.0,"36.34,-119.31"
2639,West Porter Avenue,Visalia,93291.0,"36.36,-119.32"
7107,West Sunnyview Avenue,Visalia,93291.0,"36.35,-119.37"
2630,Green Acres Drive,Visalia,93291.0,"36.33,-119.32"
4401,West Goshen Avenue,Visalia,93291.0,"36.34,-119.34"
105,South Bollinger Street,Visalia,93291.0,"36.33,-119.34"
115,North Akers Street,Visalia,93291.0,"36.33,-119.35"
155,Boise Court,Visalia,93291.0,"36.33,-119.36"
301,East Main Street,Visalia,93291.0,"36.33,-119.29"
101,Sierra Drive,Visalia,93291.0,"36.33,-119.31"
14478,Avenue 313,Visalia,93292.0,"36.36,-119.25"
2044,East Roosevelt Court,Visalia,93292.0,"36.34,-119.27"
1227,East Ferguson Avenue,Visalia,93292.0,"36.35,-119.28"
1143,East Main Street,Visalia,93292.0,"36.33,-119.28"
,Mineral King Avenue,Visalia,93292.0,"36.33,-119.24"
17131,Avenue 304,Visalia,93292.0,"36.34,-119.19"
30905,Road 216,Exeter,93221.0,"36.35,-119.09"
2498,East Alfred Avenue,Exeter,93221.0,"36.29,-119.11"
1099,San Juan Avenue,Exeter,93221.0,"36.3,-119.13"
1789,East Firebaugh Avenue,Exeter,93221.0,"36.29,-119.12"
1286,West Myer Avenue,Exeter,93221.0,"36.28,-119.16"
1596,North Elberta Road,Exeter,93221.0,"36.31,-119.16"
500,Joyner Avenue,Exeter,93221.0,"36.29,-119.15"
,,Exeter,93221.0,"36.29,-119.14"
793,East Costner Street,Farmersville,93223.0,"36.3,-119.2"
321,North Shasta Avenue,Farmersville,93223.0,"36.3,-119.21"
44,4th Street,Visalia,93292.0,"36.31,-119.22"
51,Avenue 264,Visalia,93292.0,"36.27,-119.25"
27014,Road 164,Visalia,93292.0,"36.28,-119.2"
249,East Tulare Avenue,Visalia,93277.0,"36.32,-119.29"
1119,East Tulare Avenue,Visalia,93292.0,"36.32,-119.28"
,,Visalia,93292.0,"36.32,-119.27"
1144,Laguna Court,Visalia,93292.0,"36.32,-119.25"
3317,South Lovers Lane,Visalia,93292.0,"36.3,-119.26"
103,South Stevenson Street,Visalia,93291.0,"36.33,-119.3"
,,Visalia,93277.0,"36.32,-119.3"
1609,West Tulare Avenue,Visalia,93277.0,"36.32,-119.31"
2307,South Garden Street,Visalia,93277.0,"36.31,-119.29"
2242,South Conyer Court,Visalia,93277.0,"36.31,-119.3"
2301,South Divisadero Street,Visalia,93277.0,"36.31,-119.31"
1740,West Caldwell Avenue,Visalia,93277.0,"36.3,-119.31"
3334,South Stevenson Street,Visalia,93277.0,"36.3,-119.3"
214,East Chestnut Court,Visalia,93277.0,"36.3,-119.29"
3521,West Tulare Avenue,Visalia,93277.0,"36.32,-119.33"
4421,West Tulare Avenue,Visalia,93277.0,"36.32,-119.34"
5232,South Akers Street,Visalia,93277.0,"36.32,-119.35"
2627,West Tulare Avenue,Visalia,93277.0,"36.32,-119.32"
2311,South Terrace Street,Visalia,93277.0,"36.31,-119.32"
3526,West Pryor Avenue,Visalia,93277.0,"36.31,-119.33"
3500,South Demaree Street,Visalia,93277.0,"36.3,-119.33"
2700,West Hemlock Court,Visalia,93277.0,"36.3,-119.32"
4416,West Mary Avenue,Visalia,93277.0,"36.31,-119.34"
4439,West Orchard Avenue,Visalia,93277.0,"36.3,-119.34"
8606,Avenue 280,Visalia,93277.0,"36.3,-119.38"
27007,Road 108,Visalia,93277.0,"36.28,-119.33"
12707,Avenue 271,Visalia,93277.0,"36.28,-119.29"
5048,Avenue 252,Tulare,93274.0,"36.25,-119.46"
4353,Road 80,Tulare,93274.0,"36.25,-119.4"
966,North A Street,Tulare,93274.0,"36.22,-119.36"
868,North Denair Street,Tulare,93274.0,"36.22,-119.37"
352,North A Street,Tulare,93274.0,"36.21,-119.36"
942,North J Street,Tulare,93274.0,"36.22,-119.35"
261,North I Street,Tulare,93274.0,"36.21,-119.35"
1587,West Cross Avenue,Tulare,93274.0,"36.21,-119.37"
1761,North Gem Street,Tulare,93274.0,"36.23,-119.34"
650,East Terrace Avenue,Tulare,93274.0,"36.22,-119.34"
1151,East Ben Franklin Avenue,Tulare,93274.0,"36.22,-119.33"
1161,California 137,Tulare,93274.0,"36.21,-119.33"
140,North Madden Street,Tulare,93274.0,"36.21,-119.34"
980,North Laspina Street,Tulare,93274.0,"36.22,-119.32"
1771,East Tulare Avenue,Tulare,93274.0,"36.21,-119.32"
1710,East Pacific Avenue,Tulare,93274.0,"36.25,-119.32"
,,Tulare,93274.0,"36.23,-119.25"
,,Tulare,93274.0,"36.18,-119.27"
18237,Road 128,Tulare,93274.0,"36.12,-119.29"
19440,Avenue 242,Lindsay,93247.0,"36.23,-119.14"
22111,Road 203,Lindsay,93247.0,"36.19,-119.12"
1232,North Harvard Avenue,Lindsay,93247.0,"36.22,-119.08"
485,North Cambridge Avenue,Lindsay,93247.0,"36.21,-119.08"
316,Cottonwood Street,Lindsay,93247.0,"36.22,-119.09"
681,North Gale Hill Avenue,Lindsay,93247.0,"36.21,-119.09"
697,North Westwood Avenue,Lindsay,93247.0,"36.21,-119.1"
676,South Fremont Drive,Lindsay,93247.0,"36.21,-119.11"
43998,Battle Mountain Drive,Springville,93265.0,"36.23,-118.74"
,Unnamed Road,Springville,93265.0,"36.19,-118.93"
,,Springville,93265.0,"36.13,-118.82"
,Western Divide Highway,Springville,93265.0,"36.12,-118.54"
,,Pearsonville,93527.0,"36.19,-118.37"
,Unnamed Road,California Hot Springs,93207.0,"35.82,-118.7"
,Road M-52,Porterville,93257.0,"35.9,-118.86"
,,Woodville,93257.0,"36.01,-118.73"
695,Valencia Street,Lindsay,93247.0,"36.2,-119.08"
1183,South Westwood Avenue,Lindsay,93247.0,"36.19,-119.1"
730,South O Street,Tulare,93274.0,"36.2,-119.34"
1700,South Blackstone Street,Tulare,93274.0,"36.19,-119.33"
2513,Kaiser Creek Avenue East,Tulare,93274.0,"36.2,-119.31"
840,South Kazarian Street,Tulare,93274.0,"36.2,-119.32"
1799,East Bridger Avenue,Tulare,93274.0,"36.19,-119.32"
632,South G Street,Tulare,93274.0,"36.2,-119.35"
524,South Howard Street,Tulare,93274.0,"36.2,-119.36"
1430,South West Street,Tulare,93274.0,"36.19,-119.37"
1462,Cottonwood Street,Tulare,93274.0,"36.19,-119.35"
20463,Wilbur Road,Tulare,93274.0,"36.16,-119.45"
5100,Pratt Street,Tulare,93274.0,"36.16,-119.35"
,Avenue 168,Tulare,93274.0,"36.09,-119.45"
224,Klindera Avenue,Tipton,93272.0,"36.06,-119.31"
13955,Road 80,Tipton,93272.0,"36.04,-119.4"
13513,California 190,Tipton,93272.0,"36.05,-119.27"
16716,Cloverdale,Tulare,93274.0,"36.1,-119.21"
14882,Road 168,Porterville,93257.0,"36.06,-119.19"
17024,Avenue 192,Strathmore,93267.0,"36.14,-119.19"
18719,Road 196,Strathmore,93267.0,"36.13,-119.13"
21989,Avenue 188,Strathmore,93267.0,"36.13,-119.08"
24245,Avenue 188,Porterville,93257.0,"36.13,-119.03"
19834,Guthrie Court,Strathmore,93267.0,"36.15,-119.06"
14871,Road 192,Porterville,93257.0,"36.06,-119.14"
20295,Avenue 144,Porterville,93257.0,"36.05,-119.12"
22011,Avenue 128,Porterville,93257.0,"36.02,-119.08"
12684,South Plano Street,Porterville,93257.0,"36.02,-119.01"
32999,Avenue 140,Porterville,93257.0,"36.04,-118.92"
21919,Castle Way,Porterville,93257.0,"36.09,-119.08"
1932,West North Grand Avenue,Porterville,93257.0,"36.1,-119.06"
1918,La Vida Avenue,Porterville,93257.0,"36.09,-119.06"
,All America City Highway,Porterville,93257.0,"36.09,-119.04"
1340,North Lotas Way,Porterville,93257.0,"36.09,-119.05"
1024,West Putnam Avenue,Porterville,93257.0,"36.07,-119.04"
773,North Walch Way,Porterville,93257.0,"36.08,-119.06"
2310,West Cricklewood Court,Porterville,93257.0,"36.08,-119.07"
252,North Westwood Street,Porterville,93257.0,"36.07,-119.07"
1911,West Cleveland Avenue,Porterville,93257.0,"36.07,-119.06"
232,Lindale Street,Porterville,93257.0,"36.07,-119.05"
321,South Greenwood Street,Porterville,93257.0,"36.06,-119.05"
1375,North Lime Street,Porterville,93257.0,"36.09,-119.02"
700,South Plano Street,Porterville,93257.0,"36.08,-119.01"
584,Dexter Avenue,Porterville,93257.0,"36.08,-119.03"
590,West Putnam Avenue,Porterville,93257.0,"36.07,-119.03"
233,North E Street,Porterville,93257.0,"36.07,-119.02"
256,North Murry Street,Porterville,93257.0,"36.07,-119.01"
,,Woodville,93257.0,"36.1,-118.93"
1678,East Tyler Avenue Lane,Porterville,93257.0,"36.06,-118.98"
720,East Worth Avenue,Porterville,93257.0,"36.05,-119.0"
311,Baxley Street,Porterville,93257.0,"36.06,-118.97"
240,North Hillcrest Street,Porterville,93257.0,"36.07,-118.99"
1197,East Roby Avenue,Porterville,93257.0,"36.06,-118.99"
331,South Leggett Street,Porterville,93257.0,"36.06,-119.0"
259,North Leggett Street,Porterville,93257.0,"36.07,-119.0"
521,South Villa Street,Porterville,93257.0,"36.06,-119.03"
336,South E Street,Porterville,93257.0,"36.06,-119.02"
294,East Locust Avenue,Porterville,93257.0,"36.06,-119.01"
881,South Plano Street,Porterville,93257.0,"36.05,-119.01"
167,West Poplar Avenue,Porterville,93257.0,"36.05,-119.02"
,Avenue 104,Corcoran,93212.0,"35.97,-119.42"
1223,West Stanford Avenue,Pixley,93256.0,"35.99,-119.31"
2719,North School Street,Pixley,93256.0,"35.99,-119.28"
17005,Avenue 96,Pixley,93256.0,"35.96,-119.19"
,Canal,Alpaugh,93201.0,"35.86,-119.46"
508,West White Rock Avenue,Earlimart,93219.0,"35.87,-119.3"
,Road 208,Delano,93215.0,"35.85,-119.12"
34937,County Line Road,Delano,93215.0,"35.79,-119.1"
693,East Quail Avenue,Earlimart,93219.0,"35.89,-119.27"
607,South State Street,Earlimart,93219.0,"35.88,-119.27"
,East Cable Avenue,Earlimart,93219.0,"35.87,-119.27"
,East Cable Avenue,Earlimart,93219.0,"35.87,-119.26"
8257,Road 228,Terra Bella,93270.0,"35.94,-119.06"
23791,Avenue 94,Terra Bella,93270.0,"35.96,-119.04"
23824,Avenue 88,Terra Bella,93270.0,"35.95,-119.04"
4162,Road 272,Ducor,93218.0,"35.87,-118.96"
20790,Keeley Drive,Sonora,95370.0,"38.0,-120.4"
1164,Shaws Flat Road,Sonora,95370.0,"38.0,-120.39"
19800,Gibbs Drive,Sonora,95370.0,"37.98,-120.4"
193,Fairview Lane,Sonora,95370.0,"37.98,-120.39"
,Unnamed Road,Sonora,95370.0,"38.01,-120.37"
20200,High Meadow Drive,Sonora,95370.0,"37.99,-120.35"
153,Bourbon Street,Sonora,95370.0,"37.99,-120.38"
830,Greenley Road,Sonora,95370.0,"37.98,-120.37"
1170,South Washington Street,Sonora,95370.0,"37.97,-120.38"
17217,Philadelphia Road,Mi-Wuk Village,95346.0,"38.13,-120.26"
,Keltz Mine Road,Sonora,95370.0,"38.07,-120.28"
,Unnamed Road,Columbia,95310.0,"38.06,-120.4"
23040,North Bald Mountain Road,Sonora,95370.0,"38.04,-120.35"
,,Columbia,95310.0,"38.03,-120.39"
10800,Airport Road,Columbia,95310.0,"38.03,-120.41"
10021,Horseshoe Bend Road,Sonora,95370.0,"38.02,-120.43"
21904,El Oso Way,Sonora,95370.0,"38.02,-120.31"
15665,Big Hill Road,Sonora,95370.0,"38.04,-120.3"
16597,Oakhaven Lane,Sonora,95370.0,"38.03,-120.28"
21928,Crystal Falls Drive,Sonora,95370.0,"38.02,-120.27"
16059,Hidden Valley Road,Sonora,95370.0,"38.01,-120.29"
20258,Haystack Road,Sonora,95370.0,"37.99,-120.3"
14360,Lake Vista Drive,Sonora,95370.0,"38.0,-120.33"
22995,Thrush Place,Twain Harte,95383.0,"38.04,-120.25"
22493,Joe Hooke Lane,Sonora,95370.0,"38.03,-120.25"
23559,Ontario Drive,Twain Harte,95383.0,"38.05,-120.22"
24700,Tramway Road,Mi-Wuk Village,95346.0,"38.07,-120.19"
21235,Forest Route 2N09,Twain Harte,95383.0,"38.03,-120.19"
,California 108,Long Barn,95335.0,"38.12,-120.12"
,Fraser Flat Road,Long Barn,95335.0,"38.19,-120.03"
20291,Soulsbymine Road,Soulsbyville,95372.0,"37.99,-120.26"
21367,Wetumka Road,Tuolumne,95379.0,"38.01,-120.24"
19286,Mira Monte Road,Tuolumne,95379.0,"37.98,-120.23"
15105,Wards Ferry Road,Sonora,95370.0,"37.9,-120.28"
18310,Willow Avenue,Tuolumne,95379.0,"37.96,-120.24"
18700,Laurel Avenue,Tuolumne,95379.0,"37.96,-120.23"
16453,Apple Colony Road,Tuolumne,95379.0,"37.93,-120.25"
,Forest Route 1N01,,,"37.93,-120.13"
19656,Ivy Drive,Sonora,95370.0,"37.98,-120.35"
19177,Hess Avenue,Sonora,95370.0,"37.97,-120.33"
15541,Curtis Circle,Sonora,95370.0,"37.97,-120.3"
17580,Robin Ridge Road,Sonora,95370.0,"37.94,-120.29"
,Unnamed Road,Sonora,95370.0,"37.91,-120.32"
